review_id,review_text,sentiment_label,sentiment_score,bank,rating
370,in this update why screenshoot is disabled now it's not working,negative,0.9996315240859985,CBE,1
371,"realy I donot seen like this application ! fast ,safe ande confortable",positive,0.9892323017120361,CBE,5
372,Excellent but needed upgrading!,positive,0.9263746738433838,CBE,5
373,goods app!! pleace update this apps??,negative,0.9845630526542664,CBE,4
374,"The latest update prevents taking screenshots, which is really annoying! please allow us to take screenshots! we need it for evidence (particularly, in case of transfer failure!).",negative,0.9977697134017944,CBE,1
375,Fantastic app! I appreciate it very much,positive,0.9998745918273926,CBE,5
376,Convenient app,positive,0.9977468848228455,CBE,5
377,Doesn't work properly. It crashes some many times. commercial bank of Ethiopia not only the application but also sending money to own CBE birr doesn't get your money in your bank account. forcefully you must wait 3-5 days to get your money back to your account. walk up CBE the world is going to decentralized finance.,negative,0.9995678067207336,CBE,1
378,It crashes multiple times everytime you launch it. Fix it. Edit: crash fixed but screenshots has been disabled. I don't know who thought this was a good idea.,negative,0.9995493292808533,CBE,1
379,why why u remove screen shoot😡😡,negative,0.9993287324905396,CBE,2
380,"I fails mid transaction, No screenshot, download don't work, link shared not working bring back the old app this is usless",negative,0.9996533393859863,CBE,1
381,very nice one,positive,0.9998561143875122,CBE,5
382,good application,positive,0.999854564666748,CBE,5
383,problem solver and the best fast app,positive,0.9997761845588684,CBE,5
384,ምርጥ አፕሊከሽን ነው ገንዘብ ለመላክም ሆነ ለማንኛውም ነገር ተመችቶኛል በዚው ቀጥሉበት,negative,0.944585382938385,CBE,5
385,Please bring back the screenshot option. The screenshot download option takes like 15 second appear in gallery and most people don't know about it.,negative,0.995722770690918,CBE,3
386,you must added dark mode options ❗,negative,0.9864996671676636,CBE,3
387,Thank you,positive,0.9998352527618408,CBE,5
388,cbe,positive,0.9966009855270386,CBE,5
389,ممتاز جدا جدا,negative,0.8608055710792542,CBE,5
390,very nice and convenient app,positive,0.9998267292976379,CBE,5
391,there are to many bugs app keeps crashi ng and the update file seems to keep getting worse,negative,0.9997902512550354,CBE,2
392,👍👍👍,negative,0.6970565915107727,CBE,5
393,best financial app.,positive,0.9997761845588684,BOA,5
394,ቆንጆ ነው በርቱ,negative,0.8337252736091614,BOA,5
395,the worst app humans ever created,negative,0.9998008608818054,BOA,1
396,it's not working,negative,0.9997857213020325,BOA,3
397,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",negative,0.9994151592254639,BOA,1
398,exceptional,positive,0.9998514652252197,BOA,5
399,BoA Mobile good bank,positive,0.9984728693962097,BOA,5
400,this is worest app 24/7 loading,negative,0.9934743046760559,BOA,1
401,This App is not interest for Android phone Please update it .,negative,0.9971383810043335,BOA,1
402,BoA system is confartable,negative,0.9980142116546631,BOA,5
403,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",negative,0.9998049139976501,BOA,1
404,Good service.,positive,0.9998533725738525,BOA,3
405,the app crush frequently,negative,0.998525083065033,BOA,1
406,good,positive,0.9998161196708679,BOA,5
407,You guys keeps getting worst,negative,0.9997075200080872,BOA,1
408,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",negative,0.9990266561508179,BOA,1
409,BoA,negative,0.7410542368888855,BOA,2
410,but not opening on android,negative,0.9952228665351868,BOA,4
411,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,negative,0.9997984766960144,BOA,1
412,amazing,positive,0.999875545501709,BOA,5
413,excellent app,positive,0.9998356103897095,BOA,4
414,excellent,positive,0.9998434782028198,BOA,5
415,ሞላዬ ከበደ,negative,0.7850590348243713,BOA,5
416,"this app does no work on Samsung a51, it just gives a preview of the logo",negative,0.9992283582687378,BOA,1
417,nice,positive,0.9998552799224854,BOA,5
418,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",negative,0.9994921684265137,BOA,5
419,Best app,positive,0.999686598777771,BOA,5
420,liking this application good 👍,positive,0.9996829032897949,BOA,5
421,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",negative,0.9989790916442871,BOA,1
422,wow,positive,0.999592125415802,BOA,5
423,it's really good 👍,positive,0.9998701810836792,BOA,5
424,Bad app . it stuck when you open and noting WORKS.,negative,0.9995198249816895,BOA,1
425,"the app isn't working after it asked me the password it starts loading, but it doesn't open",negative,0.9997255206108093,BOA,3
426,Best,positive,0.9997941851615906,BOA,2
427,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,negative,0.9996699094772339,BOA,1
428,yideg,negative,0.7675821781158447,BOA,1
429,አይከፍትም እኮ,negative,0.7850590348243713,BOA,1
430,great boa,positive,0.9992689490318298,BOA,5
431,boa of mobile backing,negative,0.980626106262207,BOA,5
432,faster bank of Abissinya,positive,0.9722142815589905,BOA,5
433,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,negative,0.9996716976165771,BOA,1
434,it just doesn't work...so frustrating,negative,0.999774158000946,BOA,1
435,like,positive,0.9910564422607422,BOA,5
436,it's not work correctly... you must have update it,negative,0.9998013377189636,BOA,1
437,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",positive,0.9575353264808655,BOA,5
438,after i typed in my password it says successfully logged out ...and goes back to the first page,negative,0.5856854915618896,BOA,2
439,good but they don't update enough don't add new things,negative,0.9693678617477417,BOA,3
440,very good,positive,0.9998520612716675,BOA,5
441,thank you,positive,0.9998352527618408,BOA,5
442,it doesn't work period z slowest mobile banking ever i would rather use *815#,negative,0.9990907907485962,BOA,1
443,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",negative,0.9973751306533813,BOA,1
444,good application,positive,0.999854564666748,BOA,5
445,this version is not working for me I cannot even buy card. I cannot send money,negative,0.9995684027671814,BOA,1
446,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",negative,0.9996182918548584,BOA,1
447,always problematic hardly works,negative,0.9995555281639099,BOA,1
448,considering the fact the bank is huge this app really bad you could do better,negative,0.9997418522834778,BOA,1
449,best app,positive,0.999686598777771,BOA,5
450,"worst app and Bank ever u be ashamed, scammer",negative,0.9998050332069397,BOA,1
451,great BoA,positive,0.9992689490318298,BOA,5
452,best,positive,0.9997941851615906,BOA,5
453,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,negative,0.9988333582878113,BOA,1
454,there is no speed,negative,0.9994422793388367,BOA,1
455,"For anyone who wants to download it, just don't!!!",negative,0.9993981122970581,BOA,1
456,wonderful,positive,0.9998772144317627,BOA,5
457,all worck,negative,0.9971314668655396,BOA,5
458,Loved it,positive,0.9998797178268433,BOA,5
459,Wow,positive,0.999592125415802,BOA,1
460,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",negative,0.9985970854759216,BOA,1
461,Improved to be the best,positive,0.9998570680618286,BOA,5
462,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",negative,0.9974843263626099,BOA,3
463,BoA Greqt Ethiopian bank.,negative,0.8457716703414917,BOA,5
464,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",negative,0.9994600415229797,BOA,1
465,Almost better compared to cbe where it is not qualified for,negative,0.9741679430007935,BOA,4
466,what awesome apps. it is very simple to use and more much important apps.,positive,0.9998214840888977,BOA,5
467,Wonderfull app,positive,0.9998815059661865,BOA,5
468,i can't use this app why?,negative,0.9993101358413696,BOA,5
469,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,negative,0.9997013211250305,BOA,1
470,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,negative,0.9998133778572083,BOA,1
471,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,negative,0.9959415793418884,BOA,1
472,Good app,positive,0.9998493194580078,BOA,5
473,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",negative,0.9916398525238037,BOA,1
474,It has good features but sometimes it doesn't work...0,negative,0.9956711530685425,BOA,1
475,Very poor proformance,negative,0.9998043179512024,BOA,1
476,It's not opening. Really frustrating,negative,0.9997020363807678,BOA,1
477,Verry Amazing App from all IB,positive,0.9997394680976868,BOA,5
478,Not working on this days,negative,0.9972773194313049,BOA,1
479,Thank you BoA,positive,0.9998399019241333,BOA,5
480,best banking app in the wworld,positive,0.999572217464447,BOA,5
481,Nice app and it's easy to use,positive,0.999751627445221,BOA,5
482,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",negative,0.9992678761482239,BOA,1
483,This is help full i like ittttt,positive,0.9977995753288269,BOA,5
484,The is not functional at all?,negative,0.9997331500053406,BOA,2
485,Best bank,positive,0.9997438788414001,BOA,5
486,Make it easy and convienient to use and perfect for all to high prefrence and choice.,positive,0.9997236132621765,BOA,3
487,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,negative,0.6970565915107727,BOA,5
488,I have been using this app for two years.It is amazing.,positive,0.9998595714569092,BOA,5
489,Good 👍,positive,0.9998576641082764,BOA,5
490,Sad experience,negative,0.9990687966346741,BOA,1
491,Always do update and that is annoying,negative,0.9994439482688904,BOA,3
492,"Best app, somehow waiting a few minutes",negative,0.6387038230895996,BOA,5
493,I can't dijitalize my atm in the apollo app on my phone,negative,0.9946038126945496,BOA,1
494,Whenever I try to sign in app close please fixed it out,negative,0.9976609945297241,BOA,2
495,Beter,positive,0.6771944165229797,BOA,5
496,Boa,negative,0.7410542368888855,BOA,4
497,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,negative,0.9979276657104492,BOA,1
498,Aadan Axmed Barkhadle,positive,0.6127519011497498,BOA,5
499,😡😡😡🤬🤬🤬,negative,0.6970565915107727,BOA,1
500,Horrible customer service and app crashes Horrible!!,negative,0.9997913241386414,BOA,1
501,I love it,positive,0.9998799562454224,BOA,5
502,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,negative,0.9985793828964233,BOA,1
503,Good🙏,negative,0.6970565915107727,BOA,5
504,Like to much,positive,0.9997984766960144,BOA,5
505,Thank you,positive,0.9998352527618408,BOA,5
506,Perfect,positive,0.9998517036437988,BOA,5
507,The best of best,positive,0.9998393058776855,BOA,5
508,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,negative,0.9016599655151367,BOA,3
509,Great 👍,positive,0.9997692704200745,BOA,5
510,Fast and suitable for the customers.,positive,0.9997920393943787,BOA,5
511,Good app and helpful,positive,0.9998565912246704,BOA,5
512,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",negative,0.9978498220443726,BOA,1
513,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,negative,0.9992759823799133,BOA,1
514,It doesn't work at all.,negative,0.9997771382331848,BOA,2
515,this app is not available,negative,0.9997593760490417,BOA,1
516,Wow what amazing,positive,0.9998555183410645,BOA,5
517,love it,positive,0.9998753070831299,BOA,5
518,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,negative,0.9733067750930786,BOA,2
519,Lemn embi yilal??,negative,0.9906971454620361,BOA,5
520,Good,positive,0.9998161196708679,BOA,5
521,It's useless app downgraded.,negative,0.9998070597648621,BOA,1
522,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,negative,0.7652340531349182,BOA,1
523,Nice,positive,0.9998552799224854,BOA,5
524,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,negative,0.9997933506965637,BOA,1
525,አይሰራም ሼም ነው፤,negative,0.8616330027580261,BOA,1
526,Not that much bad,positive,0.9988158941268921,BOA,3
527,Fine,positive,0.9998335838317871,BOA,5
528,The dirtiest application ever seen...,negative,0.995487630367279,BOA,1
529,Nic ap,positive,0.9873360991477966,BOA,5
530,The forest app ever,positive,0.9840954542160034,BOA,1
531,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",negative,0.9967040419578552,BOA,1
532,Bank of abissena,positive,0.9480117559432983,BOA,1
533,"Easy and sooo simple to use it, also its easy to stole someones money using the app",negative,0.9888866543769836,BOA,3
534,GOOD,positive,0.9998161196708679,BOA,5
535,The worst banking app ever. Never works!,negative,0.9998007416725159,BOA,1
536,Poorly functioning app,negative,0.999775230884552,BOA,3
537,Very nice,positive,0.9998563528060913,BOA,5
538,Your system is the worst you should do better😡😡😡😡😡😡,negative,0.9998007416725159,BOA,2
539,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,negative,0.9997615218162537,BOA,1
540,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",positive,0.9543284177780151,BOA,4
541,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",negative,0.9997000694274902,BOA,1
542,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,negative,0.9941067695617676,BOA,1
543,It doesn't work on my 2 devices A05 and A34 😡,negative,0.9996792078018188,BOA,1
544,It's better to say I don't use boa rather than pulling your phone out and opening this app,negative,0.9981752634048462,BOA,1
545,My attention is very important because it will be the most difficult time for me,positive,0.9926175475120544,BOA,5
546,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",negative,0.9998001456260681,BOA,1
547,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,positive,0.806429922580719,BOA,1
548,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,negative,0.9997996687889099,BOA,1
549,exellent digital transaction of money,negative,0.9944479465484619,BOA,5
550,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,negative,0.9997497200965881,BOA,1
551,Great,positive,0.9998630285263062,BOA,5
552,👏👏👏,negative,0.6970565915107727,BOA,5
553,Money,positive,0.9659326076507568,BOA,5
554,It needs more improvment,negative,0.998616099357605,BOA,2
555,Hey Google,positive,0.9950044751167297,BOA,5
556,ab,positive,0.9603192806243896,BOA,3
557,Ademtahir,positive,0.9930111765861511,BOA,5
558,✌️✌️,negative,0.6970565915107727,BOA,5
559,Please this app on my android phone,positive,0.6488659381866455,BOA,3
560,GOAT 🐐 🐐,negative,0.9337347149848938,BOA,5
561,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",negative,0.9994460940361023,BOA,1
562,Fast and reliable,positive,0.9998595714569092,BOA,5
563,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",negative,0.9998020529747009,BOA,1
564,Very good,positive,0.9998520612716675,BOA,5
565,One of the poorest mobile banking system,negative,0.9997566342353821,BOA,1
566,❤❤❤❤❤❤,negative,0.6970565915107727,BOA,5
567,Oene,positive,0.8278864026069641,BOA,5
568,i find it interesting specially in reciept downloading,positive,0.9981314539909363,BOA,1
569,it good,positive,0.9998427629470825,BOA,5
570,"This app crashes everytime, please fix it",negative,0.9996472597122192,BOA,1
571,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,negative,0.9964038133621216,BOA,1
572,I need a support the app is not working,negative,0.9998034834861755,BOA,5
573,Bast bank of ethiopia,positive,0.9978061318397522,BOA,5
574,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,negative,0.9990527033805847,BOA,1
575,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",positive,0.9878897070884705,BOA,5
576,The worst App i have never seen like this before,negative,0.999774158000946,BOA,1
577,Wweeeer,negative,0.8910733461380005,BOA,4
578,Infinx,negative,0.904255747795105,BOA,5
579,Great service,positive,0.9998434782028198,BOA,5
580,👍,negative,0.6970565915107727,BOA,5
581,This app is not available on all android versions and some times it is not functional.,negative,0.9997187256813049,BOA,1
582,senayt Mesfin,positive,0.887482225894928,BOA,4
583,Bad app vety bad.,negative,0.9998058676719666,BOA,1
584,Abessnya Banke,negative,0.9873653054237366,BOA,5
585,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",negative,0.9997209906578064,BOA,1
586,Okay,positive,0.9997709393501282,BOA,5
587,Professional on banking app,positive,0.9616296291351318,BOA,5
588,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,negative,0.993607759475708,BOA,3
589,አይሰራም አስተካክሉት,negative,0.7850590348243713,BOA,5
590,Please try another because this app doesn't feet the need of this generation,negative,0.9962698221206665,BOA,1
591,Fast transfer,positive,0.9989985823631287,BOA,5
592,"What's up I can't log in, what's wrong",negative,0.9989662170410156,BOA,5
593,Amrumehamed,positive,0.6924042105674744,BOA,1
594,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",positive,0.9683733582496643,BOA,5
595,ደደገነሐ,negative,0.6970565915107727,BOA,5
596,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",negative,0.9995194673538208,BOA,1
597,A painfully slow banking app service. Please don't make it your choice!,negative,0.999660849571228,BOA,1
598,Good App,positive,0.9998493194580078,BOA,4
599,Best app to me,positive,0.9978218078613281,BOA,5
600,BOA,negative,0.7410542368888855,BOA,5
601,Abdulkadir,positive,0.981449544429779,BOA,5
602,Bad,negative,0.999782383441925,BOA,1
603,If it is possible I would gove0 star,negative,0.9928192496299744,BOA,1
604,Nise mobile bankig,negative,0.9858755469322205,BOA,4
605,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,negative,0.9532790780067444,BOA,4
606,Ok,positive,0.9997851252555847,BOA,5
607,Just make it work please🤣 this is embarrassing for a bank of your size,negative,0.9992843270301819,BOA,1
608,Update to the simplest way it requires the developer option on and off why this is,negative,0.998016357421875,BOA,5
609,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",negative,0.9964292645454407,BOA,1
610,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,negative,0.6597372889518738,BOA,1
611,Worest app,negative,0.7789772152900696,BOA,1
612,The worest app ever,positive,0.9535900950431824,BOA,1
613,አሪፍ ነው በርቱልን,negative,0.8337252736091614,BOA,5
614,Wwwerrr,negative,0.8502515554428101,BOA,5
615,ጀማል ውቀቱ,negative,0.7850590348243713,BOA,5
616,Great For Financial company,positive,0.9998703002929688,BOA,5
617,Very easy to use,positive,0.9991422891616821,BOA,5
618,The App's crash always.. Error.....,negative,0.9996880292892456,BOA,3
619,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,negative,0.998582124710083,BOA,1
620,Great UI and seamless UX. I love it!!,positive,0.9998557567596436,BOA,5
621,That's too good application but try to add more alternatives and futures or possibilitys for your customers,negative,0.9941336512565613,BOA,3
622,It's easy used to operate program and secured 👍👍,negative,0.9652978181838989,BOA,4
623,I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,negative,0.9994741082191467,BOA,1
624,Amazing,positive,0.999875545501709,BOA,5
625,Great app with great services,positive,0.9998226761817932,BOA,5
626,Yes active user,positive,0.9983929991722107,BOA,5
627,Shameful,negative,0.998016357421875,BOA,1
628,The worest app ever made i would not recommende for no one,negative,0.5611275434494019,BOA,1
629,Good application,positive,0.999854564666748,BOA,5
630,I like,positive,0.9998149275779724,BOA,5
631,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",negative,0.9988893866539001,BOA,1
632,"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",negative,0.9993953704833984,BOA,1
633,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),negative,0.8698039650917053,BOA,5
634,It's not working. It needs a big update. Can't you update the app quickly?,negative,0.9997778534889221,BOA,1
635,"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",negative,0.9925205707550049,BOA,3
636,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",negative,0.9993253946304321,BOA,1
637,Bes and freindly app,negative,0.9136511087417603,BOA,5
638,It doesn't work.,negative,0.9997761845588684,BOA,1
639,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",negative,0.9997968077659607,BOA,1
640,How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,negative,0.9998114705085754,BOA,1
641,Smart technology,positive,0.9998468160629272,BOA,5
642,Yegema app tish🪨,negative,0.9501880407333374,BOA,1
643,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",negative,0.9996864795684814,BOA,1
644,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",negative,0.9997275471687317,BOA,1
645,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",negative,0.999210000038147,BOA,1
646,Awesome application. But lately its crashing everytime i opened it.,negative,0.9127689599990845,BOA,4
647,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,negative,0.9639249444007874,BOA,1
648,Fast one,positive,0.9994491934776306,BOA,3
649,Nice looking app but a terrible user experience.,negative,0.9958102703094482,BOA,1
650,The worest MB app ever!!🙄,negative,0.8734644651412964,BOA,1
651,It is ok,positive,0.9998496770858765,BOA,5
652,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,negative,0.9987314343452454,BOA,1
653,Apollo's,positive,0.9974138736724854,BOA,1
654,The worst experience ever,negative,0.999792754650116,BOA,1
655,Hussenaliumar,negative,0.6654537916183472,BOA,5
656,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,negative,0.999367892742157,BOA,1
657,It is not work for my device,negative,0.9997636675834656,BOA,5
658,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",negative,0.9990233182907104,BOA,1
659,The worst app ever,negative,0.9997934699058533,BOA,1
660,Betanya Gebre,positive,0.8911886215209961,BOA,3
661,I dont recommand it to any one,negative,0.9855504035949707,BOA,1
662,Excellent app,positive,0.9998356103897095,BOA,5
663,"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",negative,0.9988825917243958,BOA,1
664,ትርሃስ,negative,0.6970565915107727,BOA,5
665,Gio,positive,0.9969680905342102,BOA,4
666,App isn't working,negative,0.9995692372322083,BOA,1
667,so far good but always it lugs,negative,0.982947051525116,BOA,3
668,Don't trust this bank and its service.,negative,0.9996311664581299,BOA,1
669,"I can not open and use the application,please help me!",negative,0.9995014667510986,BOA,5
670,Horrible,negative,0.9997841715812683,BOA,1
671,Mostly not working 😑,negative,0.9995824694633484,BOA,1
672,Awesome 👌,positive,0.9998607635498047,BOA,5
673,"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",negative,0.9997915625572205,BOA,3
674,Very poor app b/c highly slow to open the app,negative,0.9998080134391785,BOA,1
675,Wedi Tekle .,negative,0.8421270847320557,BOA,5
676,Bad app📱👎👎👎,negative,0.9997676014900208,BOA,1
677,Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,negative,0.9956488013267517,BOA,5
678,Nice appp,positive,0.9997910857200623,BOA,5
679,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,negative,0.952187716960907,BOA,3
680,Gooood app my dear,negative,0.9005938172340393,BOA,5
681,Harun tamam galanaa,negative,0.9410594701766968,BOA,3
682,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",negative,0.9998038411140442,BOA,1
