review_id,review_text,sentiment_label,sentiment_score,bank,rating,clean_text,theme
385,Thank you,positive,0.9998352527618408,CBE,5,thank,Positive Feedback
386,cbe,positive,0.9966009855270386,CBE,5,cbe,Other
387,ممتاز جدا جدا,negative,0.8608055710792542,CBE,5,ممتاز جدا جدا,Other
388,very nice and convenient app,positive,0.999826729297638,CBE,5,nice convenient app,"Positive Feedback, User Experience"
389,there are to many bugs app keeps crashi ng and the update file seems to keep getting worse,negative,0.9997902512550354,CBE,2,bug app keep crashi ng update file get bad,"UI/UX, Negative Feedback"
391,Great experience so far but why this app ain't working while developer mode is on?,negative,0.9967141151428224,CBE,4,great experience far app be work developer mode,Positive Feedback
392,the worst app humans ever created,negative,0.9998008608818054,BOA,1,bad app human create,Negative Feedback
393,it's not working,negative,0.9997857213020324,BOA,3,work,Other
394,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",negative,0.999415159225464,BOA,1,hello face problem boa mobile app time enter phone number password app crash show error say boamobile close app bug try update reinstall clear cache work fix bug update need access account thank,"Account Access, UI/UX, Feature Request, Positive Feedback, Negative Feedback"
395,exceptional,positive,0.9998514652252196,BOA,5,exceptional,Other
396,BoA Mobile good bank,positive,0.9984728693962096,BOA,5,boa mobile good bank,Positive Feedback
397,this is worest app 24/7 loading,negative,0.993474304676056,BOA,1,wor app loading,Other
398,This App is not interest for Android phone Please update it .,negative,0.9971383810043336,BOA,1,app interest android phone update,UI/UX
399,BoA system is confartable,negative,0.9980142116546632,BOA,5,boa system confartable,UI/UX
400,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",negative,0.99980491399765,BOA,1,app waste time work long piss fix problem,"UI/UX, Negative Feedback"
401,Good service.,positive,0.9998533725738524,BOA,3,good service,"Customer Support, Positive Feedback"
402,the app crush frequently,negative,0.998525083065033,BOA,1,app crush frequently,Other
403,good,positive,0.999816119670868,BOA,5,good,Positive Feedback
404,You guys keeps getting worst,negative,0.9997075200080872,BOA,1,guy keep get bad,Negative Feedback
405,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",negative,0.999026656150818,BOA,1,app joke crash work take forever load half feature decorative point log transfer money check balance bug developer actually try work kind social experiment test patience build sleep definitely look like idea functional app maybe consider different career path,"Account Access, UI/UX, Transaction, Feature Request, User Experience"
406,BoA,negative,0.7410542368888855,BOA,2,boa,Other
407,but not opening on android,negative,0.9952228665351868,BOA,4,open android,Other
408,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,negative,0.9997984766960144,BOA,1,worst app totally unreliable work month,Negative Feedback
409,amazing,positive,0.999875545501709,BOA,5,amazing,Positive Feedback
410,excellent app,positive,0.9998356103897096,BOA,4,excellent app,Positive Feedback
411,excellent,positive,0.9998434782028198,BOA,5,excellent,Positive Feedback
412,ሞላዬ ከበደ,negative,0.7850590348243713,BOA,5,ሞላዬ ከበደ,Other
413,"this app does no work on Samsung a51, it just gives a preview of the logo",negative,0.9992283582687378,BOA,1,app work samsung give preview logo,Account Access
414,nice,positive,0.9998552799224854,BOA,5,nice,Positive Feedback
415,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",negative,0.9994921684265136,BOA,5,enter incorrect security question mistake boa app lock pin forever option contact different branch able solve issue,"Security, Feature Request"
416,Best app,positive,0.999686598777771,BOA,5,good app,Positive Feedback
417,liking this application good 👍,positive,0.9996829032897948,BOA,5,like application good,Positive Feedback
418,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",negative,0.9989790916442872,BOA,1,app future good problem app reset activate difficult branch staff take long time active branch plus time high expect failure activation process counter otp sent work,"Positive Feedback, Negative Feedback"
419,wow,positive,0.999592125415802,BOA,5,wow,Positive Feedback
420,it's really good 👍,positive,0.9998701810836792,BOA,5,good,Positive Feedback
421,Bad app . it stuck when you open and noting WORKS.,negative,0.9995198249816896,BOA,1,bad app stick open note works,Negative Feedback
422,"the app isn't working after it asked me the password it starts loading, but it doesn't open",negative,0.9997255206108092,BOA,3,app work ask password start load open,Account Access
423,Best,positive,0.9997941851615906,BOA,2,well,Other
424,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,negative,0.999669909477234,BOA,1,keep show pop turn developer option tho turn work horrible experience need fix asap plus kinda slow,"UI/UX, Feature Request"
425,yideg,negative,0.7675821781158447,BOA,1,yideg,Other
426,አይከፍትም እኮ,negative,0.7850590348243713,BOA,1,አይከፍትም እኮ,Other
427,great boa,positive,0.9992689490318298,BOA,5,great boa,Positive Feedback
428,boa of mobile backing,negative,0.980626106262207,BOA,5,boa mobile backing,Other
429,faster bank of Abissinya,positive,0.9722142815589904,BOA,5,fast bank abissinya,Other
430,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,negative,0.9996716976165771,BOA,1,give low possible crush bank long fix bug,UI/UX
431,it just doesn't work...so frustrating,negative,0.999774158000946,BOA,1,work frustrating,Other
432,like,positive,0.9910564422607422,BOA,5,like,Other
433,it's not work correctly... you must have update it,negative,0.9998013377189636,BOA,1,work correctly update,UI/UX
434,"the app gets a considerable improvements like language , QR scanner and unlimited transfers survice. but BOA Please do alot on its fastness and convenient when we login and making a transactions.",positive,0.9575353264808656,BOA,5,app get considerable improvement like language qr scanner unlimited transfer survice boa alot fastness convenient login make transaction,"Account Access, Transaction, User Experience"
435,after i typed in my password it says successfully logged out ...and goes back to the first page,negative,0.5856854915618896,BOA,2,type password say successfully log go page,Account Access
436,good but they don't update enough don't add new things,negative,0.9693678617477416,BOA,3,good update add new thing,"UI/UX, Feature Request, Positive Feedback"
437,very good,positive,0.9998520612716676,BOA,5,good,Positive Feedback
438,thank you,positive,0.9998352527618408,BOA,5,thank,Positive Feedback
439,it doesn't work period z slowest mobile banking ever i would rather use *815#,negative,0.9990907907485962,BOA,1,work period z slow mobile banking use,"UI/UX, User Experience"
440,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",negative,0.9973751306533812,BOA,1,activate application allow sign automatically turn phone,Account Access
441,good application,positive,0.999854564666748,BOA,5,good application,Positive Feedback
442,this version is not working for me I cannot even buy card. I cannot send money,negative,0.9995684027671814,BOA,1,version work buy card send money,"UI/UX, Transaction"
443,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",negative,0.9996182918548584,BOA,1,actively initialization say incorrect otp get exact otp,Other
444,always problematic hardly works,negative,0.99955552816391,BOA,1,problematic hardly work,Negative Feedback
445,considering the fact the bank is huge this app really bad you could do better,negative,0.9997418522834778,BOA,1,consider fact bank huge app bad well,Negative Feedback
446,best app,positive,0.999686598777771,BOA,5,good app,Positive Feedback
447,"worst app and Bank ever u be ashamed, scammer",negative,0.9998050332069396,BOA,1,bad app bank u ashamed scammer,"Security, Negative Feedback"
448,great BoA,positive,0.9992689490318298,BOA,5,great boa,Positive Feedback
449,best,positive,0.9997941851615906,BOA,5,well,Other
450,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,negative,0.9988333582878112,BOA,1,go bank time transaction balance point have mobile banking transaction work,Transaction
451,there is no speed,negative,0.9994422793388368,BOA,1,speed,Other
452,"For anyone who wants to download it, just don't!!!",negative,0.999398112297058,BOA,1,want download,Other
453,wonderful,positive,0.9998772144317628,BOA,5,wonderful,Other
454,all worck,negative,0.9971314668655396,BOA,5,worck,Other
455,Loved it,positive,0.9998797178268432,BOA,5,love,Positive Feedback
456,Wow,positive,0.999592125415802,BOA,1,wow,Positive Feedback
457,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",negative,0.9985970854759216,BOA,1,edit new bug app let type otp code shameful app allow use have developer option consider actual developer expect toggle option bank restart phone message lable somthe smoothen experience like security consultant thing implement app invest actual security mess,"UI/UX, Security, Feature Request, User Experience"
458,Improved to be the best,positive,0.9998570680618286,BOA,5,improve good,Positive Feedback
459,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",negative,0.99748432636261,BOA,3,decent problem say error transfer money infact transfer bug transfer time instead transfer money telebirr acc self boe dev fix,"UI/UX, Transaction, Negative Feedback"
460,BoA Greqt Ethiopian bank.,negative,0.8457716703414917,BOA,5,boa greqt ethiopian bank,Other
461,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",negative,0.9994600415229796,BOA,1,bug app crash time try log especially old phone like galaxy,"Account Access, UI/UX"
462,Almost better compared to cbe where it is not qualified for,negative,0.9741679430007936,BOA,4,well compare cbe qualified,Other
463,what awesome apps. it is very simple to use and more much important apps.,positive,0.9998214840888976,BOA,5,awesome app simple use important app,"Positive Feedback, User Experience"
464,Wonderfull app,positive,0.9998815059661864,BOA,5,wonderfull app,Other
465,i can't use this app why?,negative,0.9993101358413696,BOA,5,use app,User Experience
466,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,negative,0.9997013211250304,BOA,1,bad mobile banking app experience blame app compare well clash take long time login load short complete trash,"Account Access, Negative Feedback"
467,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,negative,0.9998133778572084,BOA,1,bro bad app human kind software engineer sad see enterprise big boa app like disgrace country,Negative Feedback
468,AGA B Girja Miss language of admin Afaan oromo & other Itoophiyaa languages,negative,0.9959415793418884,BOA,1,aga b girja miss language admin afaan oromo itoophiyaa language,Other
469,Good app,positive,0.9998493194580078,BOA,5,good app,Positive Feedback
470,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",negative,0.9916398525238036,BOA,1,download app time read customer review soon instal open app close automatically unserious bank uninstalle app immediately,Customer Support
471,It has good features but sometimes it doesn't work...0,negative,0.9956711530685424,BOA,1,good feature work,"Feature Request, Positive Feedback"
472,Very poor proformance,negative,0.9998043179512024,BOA,1,poor proformance,Negative Feedback
473,It's not opening. Really frustrating,negative,0.9997020363807678,BOA,1,open frustrating,Other
474,Verry Amazing App from all IB,positive,0.9997394680976868,BOA,5,verry amazing app ib,Positive Feedback
475,Not working on this days,negative,0.9972773194313048,BOA,1,work day,Other
476,Thank you BoA,positive,0.9998399019241332,BOA,5,thank boa,Positive Feedback
477,best banking app in the wworld,positive,0.999572217464447,BOA,5,good banking app wworld,Positive Feedback
478,Nice app and it's easy to use,positive,0.999751627445221,BOA,5,nice app easy use,"Positive Feedback, User Experience"
479,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",negative,0.999267876148224,BOA,1,add language app afan oromo tigniya bank bank transfer available time available reachable issue,"Transaction, Feature Request"
480,This is help full i like ittttt,positive,0.9977995753288268,BOA,5,help like ittttt,Customer Support
481,The is not functional at all?,negative,0.9997331500053406,BOA,2,functional,User Experience
482,Best bank,positive,0.9997438788414,BOA,5,good bank,Positive Feedback
483,Make it easy and convienient to use and perfect for all to high prefrence and choice.,positive,0.9997236132621764,BOA,3,easy convienient use perfect high prefrence choice,"Positive Feedback, User Experience"
485,I have been using this app for two years.It is amazing.,positive,0.9998595714569092,BOA,5,app year amazing,Positive Feedback
486,Good 👍,positive,0.9998576641082764,BOA,5,good,Positive Feedback
487,Sad experience,negative,0.999068796634674,BOA,1,sad experience,Other
488,Always do update and that is annoying,negative,0.9994439482688904,BOA,3,update annoying,UI/UX
489,"Best app, somehow waiting a few minutes",negative,0.6387038230895996,BOA,5,good app wait minute,Positive Feedback
490,I can't dijitalize my atm in the apollo app on my phone,negative,0.9946038126945496,BOA,1,dijitalize atm apollo app phone,Other
491,Whenever I try to sign in app close please fixed it out,negative,0.997660994529724,BOA,2,try sign app close fix,"Account Access, UI/UX"
492,Beter,positive,0.6771944165229797,BOA,5,beter,Other
493,Boa,negative,0.7410542368888855,BOA,4,boa,Other
494,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,negative,0.9979276657104492,BOA,1,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ app slow ehhhh upgrade app zero,UI/UX
495,Aadan Axmed Barkhadle,positive,0.6127519011497498,BOA,5,aadan axmed barkhadle,Other
497,Horrible customer service and app crashes Horrible!!,negative,0.9997913241386414,BOA,1,horrible customer service app crash horrible,"UI/UX, Customer Support"
498,I love it,positive,0.9998799562454224,BOA,5,love,Positive Feedback
499,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,negative,0.9985793828964232,BOA,1,keep ask turn developer mode dev mode use,User Experience
500,Good🙏,negative,0.6970565915107727,BOA,5,good,Positive Feedback
501,Like to much,positive,0.9997984766960144,BOA,5,like,Other
502,Thank you,positive,0.9998352527618408,BOA,5,thank,Positive Feedback
503,Perfect,positive,0.9998517036437988,BOA,5,perfect,Positive Feedback
504,The best of best,positive,0.9998393058776855,BOA,5,good good,Positive Feedback
505,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,negative,0.9016599655151368,BOA,3,app long time amazing user friendly ui find pin button app,"Positive Feedback, User Experience"
506,Great 👍,positive,0.9997692704200744,BOA,5,great,Positive Feedback
507,Fast and suitable for the customers.,positive,0.9997920393943788,BOA,5,fast suitable customer,Customer Support
508,Good app and helpful,positive,0.9998565912246704,BOA,5,good app helpful,"Customer Support, Positive Feedback"
509,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",negative,0.9978498220443726,BOA,1,star face multiple problem app fast bank app like cbe app ask repeatedly switch developer option switch bank abyssinia service interesting ignore issue app service customer give complain app accept complain fix issue lastly recommend app issue solve asap,"UI/UX, Customer Support, Feature Request, Negative Feedback"
510,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,negative,0.9992759823799132,BOA,1,assess tell abyssinia bank idea mobile banking,Other
511,It doesn't work at all.,negative,0.9997771382331848,BOA,2,work,Other
512,this app is not available,negative,0.9997593760490416,BOA,1,app available,Other
513,Wow what amazing,positive,0.9998555183410645,BOA,5,wow amazing,Positive Feedback
514,love it,positive,0.99987530708313,BOA,5,love,Positive Feedback
515,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,negative,0.9733067750930786,BOA,2,በጣም መሻሻል አለበት ለ ባንኩ ማይመጥን መተግበርያ ነው,Other
516,Lemn embi yilal??,negative,0.990697145462036,BOA,5,lemn embi yilal,Other
517,Good,positive,0.999816119670868,BOA,5,good,Positive Feedback
518,It's useless app downgraded.,negative,0.999807059764862,BOA,1,useless app downgrade,"Negative Feedback, User Experience"
519,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,negative,0.7652340531349182,BOA,1,let access account point app gey access account physically bank zero suffice point accross,Account Access
520,Nice,positive,0.9998552799224854,BOA,5,nice,Positive Feedback
521,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,negative,0.9997933506965636,BOA,1,go rid real app work far bad mobile banking app,Negative Feedback
522,አይሰራም ሼም ነው፤,negative,0.8616330027580261,BOA,1,አይሰራም ሼም,Other
523,Not that much bad,positive,0.998815894126892,BOA,3,bad,Negative Feedback
524,Fine,positive,0.9998335838317872,BOA,5,fine,Other
525,The dirtiest application ever seen...,negative,0.995487630367279,BOA,1,dirty application see,Other
526,Nic ap,positive,0.9873360991477966,BOA,5,nic ap,Other
527,The forest app ever,positive,0.9840954542160034,BOA,1,forest app,Other
528,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",negative,0.9967040419578552,BOA,1,love boa curse come mobile banking ine hetter ask turn developer option wise will work use cbe awash birr tekebirr dashen bank non ask boa improve mobile banking competitive,"Feature Request, Positive Feedback, User Experience"
529,Bank of abissena,positive,0.9480117559432985,BOA,1,bank abissena,Other
530,"Easy and sooo simple to use it, also its easy to stole someones money using the app",negative,0.9888866543769836,BOA,3,easy sooo simple use easy stole someone money app,"Transaction, User Experience"
531,GOOD,positive,0.999816119670868,BOA,5,good,Positive Feedback
532,The worst banking app ever. Never works!,negative,0.999800741672516,BOA,1,bad banking app work,Negative Feedback
533,Poorly functioning app,negative,0.999775230884552,BOA,3,poorly function app,Negative Feedback
534,Very nice,positive,0.9998563528060912,BOA,5,nice,Positive Feedback
535,Your system is the worst you should do better😡😡😡😡😡😡,negative,0.999800741672516,BOA,2,system bad well,"UI/UX, Negative Feedback"
536,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,negative,0.9997615218162536,BOA,1,guy start give mobile app service work sure know work sure lazy incompetent fix lose business complacency consequence,"UI/UX, Customer Support"
537,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",positive,0.9543284177780152,BOA,4,good app feature awesome work need turn developer option tired have constantly switch developer option express struggle precious setting enable developer option open app boa app turn help abyssinia bank hope provide update soon,"UI/UX, Customer Support, Feature Request, Positive Feedback"
538,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",negative,0.9997000694274902,BOA,1,give app star option experience incredibly frustrating extremely long loading time app close automatically time people choose mobile banking convenience app far time consume make bad hope improvement enhance user experience,"Feature Request, Negative Feedback, User Experience"
539,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,negative,0.9941067695617676,BOA,1,unprofessional mischievous bank opinion occasion recently abyssinia card withdraw money deduct account despite report time say process learn yesterday month bank decide include income absurd avoid bank,Transaction
540,It doesn't work on my 2 devices A05 and A34 😡,negative,0.9996792078018188,BOA,1,work device,Other
541,It's better to say I don't use boa rather than pulling your phone out and opening this app,negative,0.9981752634048462,BOA,1,well use boa pull phone open app,User Experience
542,My attention is very important because it will be the most difficult time for me,positive,0.9926175475120544,BOA,5,attention important difficult time,Other
543,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",negative,0.999800145626068,BOA,1,bad experience mobile application year time fail login automatically close app take loading time minute try access internal service transfer bank fail boa fix app,"Account Access, UI/UX, Transaction, Customer Support, Negative Feedback"
544,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,positive,0.806429922580719,BOA,1,know app start great sudden work,Positive Feedback
545,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,negative,0.99979966878891,BOA,1,application lose major faction daily basis count time app completely useless disappointing go use time need point,"Feature Request, Negative Feedback, User Experience"
546,exellent digital transaction of money,negative,0.994447946548462,BOA,5,exellent digital transaction money,Transaction
547,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,negative,0.999749720096588,BOA,1,late update stop android phone open app work properly start,UI/UX
548,Great,positive,0.9998630285263062,BOA,5,great,Positive Feedback
550,Money,positive,0.9659326076507568,BOA,5,money,Transaction
551,It needs more improvment,negative,0.998616099357605,BOA,2,need improvment,Feature Request
552,Hey Google,positive,0.9950044751167296,BOA,5,hey google,Other
553,ab,positive,0.9603192806243896,BOA,3,ab,Other
554,Ademtahir,positive,0.9930111765861512,BOA,5,ademtahir,Other
556,Please this app on my android phone,positive,0.6488659381866455,BOA,3,app android phone,Other
557,GOAT 🐐 🐐,negative,0.9337347149848938,BOA,5,goat,Other
558,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",negative,0.9994460940361024,BOA,1,app match bank app disaster super slow learn tele birr app,"UI/UX, Positive Feedback"
559,Fast and reliable,positive,0.9998595714569092,BOA,5,fast reliable,Other
560,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",negative,0.9998020529747008,BOA,1,bad app update include developer option thing care phone money right reason switch bank turn discontinue business,"UI/UX, Transaction, Feature Request, Negative Feedback"
561,Very good,positive,0.9998520612716676,BOA,5,good,Positive Feedback
562,One of the poorest mobile banking system,negative,0.999756634235382,BOA,1,poor mobile banking system,"UI/UX, Negative Feedback"
564,Oene,positive,0.8278864026069641,BOA,5,oene,Other
565,i find it interesting specially in reciept downloading,positive,0.9981314539909364,BOA,1,find interesting specially reciept download,Other
566,it good,positive,0.9998427629470824,BOA,5,good,Positive Feedback
567,"This app crashes everytime, please fix it",negative,0.9996472597122192,BOA,1,app crash everytime fix,UI/UX
568,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,negative,0.9964038133621216,BOA,1,አንድ star ራሱ not recomend use app bank,User Experience
569,I need a support the app is not working,negative,0.9998034834861756,BOA,5,need support app work,"Customer Support, Feature Request"
570,Bast bank of ethiopia,positive,0.9978061318397522,BOA,5,bast bank ethiopia,Other
571,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,negative,0.9990527033805848,BOA,1,slow app አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app ከቻላችሁ ሙሉ ለሙሉ እንደገና ይመራያል የወጣው ወጭ በሙስና የተበላ ነው,UI/UX
572,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",positive,0.9878897070884703,BOA,5,thank social service like vertual banking non touch atm cadrless withdrwal passbook,"Customer Support, Positive Feedback"
573,The worst App i have never seen like this before,negative,0.999774158000946,BOA,1,bad app see like,Negative Feedback
574,Wweeeer,negative,0.8910733461380005,BOA,4,wweeeer,Other
575,Infinx,negative,0.904255747795105,BOA,5,infinx,Other
576,Great service,positive,0.9998434782028198,BOA,5,great service,"Customer Support, Positive Feedback"
578,This app is not available on all android versions and some times it is not functional.,negative,0.9997187256813048,BOA,1,app available android version time functional,"UI/UX, User Experience"
579,senayt Mesfin,positive,0.887482225894928,BOA,4,senayt mesfin,Other
580,Bad app vety bad.,negative,0.9998058676719666,BOA,1,bad app vety bad,Negative Feedback
581,Abessnya Banke,negative,0.9873653054237366,BOA,5,abessnya banke,Other
582,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",negative,0.9997209906578064,BOA,1,useless app expect irrelevant app boa big shame,"Negative Feedback, User Experience"
583,Okay,positive,0.9997709393501282,BOA,5,okay,Other
584,Professional on banking app,positive,0.9616296291351318,BOA,5,professional bank app,Other
585,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,negative,0.993607759475708,BOA,3,nice interface freeze slow load developer fix issue,"UI/UX, Positive Feedback"
586,አይሰራም አስተካክሉት,negative,0.7850590348243713,BOA,5,አይሰራም አስተካክሉት,Other
587,Please try another because this app doesn't feet the need of this generation,negative,0.9962698221206664,BOA,1,try app feet need generation,Feature Request
588,Fast transfer,positive,0.9989985823631288,BOA,5,fast transfer,Transaction
589,"What's up I can't log in, what's wrong",negative,0.9989662170410156,BOA,5,log wrong,Account Access
590,Amrumehamed,positive,0.6924042105674744,BOA,1,amrumehame,Other
591,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",positive,0.9683733582496644,BOA,5,nice meet proud bank ethiopia member bank need solve problem international receive money online digital working service world work lot international money direct ethiopia know legal way get money ethiopia direct deposit boa,"Transaction, Customer Support, Feature Request, Positive Feedback, Negative Feedback"
592,ደደገነሐ,negative,0.6970565915107727,BOA,5,ደደገነሐ,Other
593,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",negative,0.9995194673538208,BOA,1,terrible bank experience unbelievable modern technology bank struggle basic transaction app constantly crash service limited time try transfer money load telebirr huge delay wait day fail transaction refund ussd unreliable embarrassing situation countless time customer care fix switch bank,"Account Access, UI/UX, Transaction, Customer Support"
594,A painfully slow banking app service. Please don't make it your choice!,negative,0.999660849571228,BOA,1,painfully slow banking app service choice,"UI/UX, Customer Support"
595,Good App,positive,0.9998493194580078,BOA,4,good app,Positive Feedback
596,Best app to me,positive,0.997821807861328,BOA,5,good app,Positive Feedback
597,BOA,negative,0.7410542368888855,BOA,5,boa,Other
598,Abdulkadir,positive,0.981449544429779,BOA,5,abdulkadir,Other
599,Bad,negative,0.999782383441925,BOA,1,bad,Negative Feedback
600,If it is possible I would gove0 star,negative,0.9928192496299744,BOA,1,possible star,Other
601,Nise mobile bankig,negative,0.9858755469322203,BOA,4,nise mobile bankig,Other
602,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,negative,0.9532790780067444,BOA,4,overall good app performance need improvement instant bank transfer refuse cause repeat time transfer,"Transaction, Feature Request, Positive Feedback, User Experience"
603,Ok,positive,0.9997851252555848,BOA,5,ok,Other
604,Just make it work please🤣 this is embarrassing for a bank of your size,negative,0.999284327030182,BOA,1,work embarrassing bank size,Other
605,Update to the simplest way it requires the developer option on and off why this is,negative,0.998016357421875,BOA,5,update simple way require developer option,"UI/UX, Feature Request, User Experience"
606,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",negative,0.9964292645454408,BOA,1,stop tell phone boa newly update app ask disable developer option slow phone use god damn app,"UI/UX, Feature Request, User Experience"
